time,gFx,gFy,gFz,TgF
129.5790,0.1531,-0.1143,0.9759,0.994
129.5790,0.1535,-0.1143,0.9759,0.994
129.5800,0.1540,-0.1153,0.9744,0.993
129.5800,0.1555,-0.1133,0.9715,0.990
129.5840,0.1555,-0.1128,0.9661,0.985
129.5860,0.1555,-0.1113,0.9637,0.982
129.5910,0.1550,-0.1109,0.9617,0.980
129.5960,0.1555,-0.1104,0.9583,0.977
129.5960,0.1560,-0.1109,0.9578,0.977
129.5970,0.1555,-0.1113,0.9583,0.977
129.5980,0.1540,-0.1123,0.9617,0.980
129.6000,0.1526,-0.1143,0.9632,0.982
129.6040,0.1531,-0.1157,0.9681,0.987
129.6060,0.1531,-0.1157,0.9715,0.990
129.6080,0.1535,-0.1143,0.9695,0.988
129.6100,0.1531,-0.1153,0.9739,0.993
129.6130,0.1535,-0.1162,0.9764,0.995
129.6160,0.1516,-0.1162,0.9798,0.998
129.6200,0.1491,-0.1162,0.9808,0.999
129.6220,0.1501,-0.1177,0.9798,0.998
129.6220,0.1496,-0.1167,0.9808,0.999
129.6290,0.1501,-0.1153,0.9793,0.997
129.6290,0.1506,-0.1133,0.9793,0.997
129.6330,0.1506,-0.1138,0.9773,0.995
129.6330,0.1506,-0.1133,0.9783,0.996
129.6370,0.1506,-0.1128,0.9778,0.996
129.6370,0.1526,-0.1153,0.9798,0.998
129.6410,0.1496,-0.1162,0.9832,1.001
129.6450,0.1491,-0.1182,0.9847,1.003
129.6460,0.1482,-0.1177,0.9876,1.006
129.6480,0.1477,-0.1162,0.9881,1.006
129.6500,0.1477,-0.1182,0.9896,1.007
129.6530,0.1496,-0.1182,0.9905,1.009
129.6550,0.1477,-0.1167,0.9886,1.006
129.6580,0.1457,-0.1172,0.9896,1.007
129.6600,0.1462,-0.1153,0.9871,1.005
129.6620,0.1462,-0.1133,0.9847,1.002
129.6650,0.1467,-0.1123,0.9822,0.999
129.6680,0.1491,-0.1113,0.9783,0.996
129.6760,0.1472,-0.1089,0.9725,0.990
129.6760,0.1482,-0.1074,0.9681,0.985
129.6760,0.1477,-0.1079,0.9651,0.982
129.6820,0.1462,-0.1060,0.9642,0.981
129.6820,0.1467,-0.1069,0.9632,0.980
129.6820,0.1457,-0.1069,0.9627,0.980
129.6850,0.1438,-0.1069,0.9627,0.979
129.6870,0.1457,-0.1089,0.9637,0.981
129.6910,0.1433,-0.1084,0.9646,0.981
129.6940,0.1443,-0.1099,0.9681,0.985
129.6950,0.1433,-0.1128,0.9710,0.988
129.6970,0.1418,-0.1143,0.9764,0.993
129.6990,0.1418,-0.1167,0.9793,0.996
129.7030,0.1433,-0.1157,0.9832,1.000
129.7040,0.1418,-0.1167,0.9857,1.003
129.7090,0.1423,-0.1148,0.9871,1.004
129.7090,0.1428,-0.1143,0.9881,1.005
129.7120,0.1438,-0.1143,0.9861,1.003
129.7150,0.1443,-0.1153,0.9861,1.003
129.7170,0.1457,-0.1153,0.9852,1.003
129.7200,0.1462,-0.1143,0.9857,1.003
129.7220,0.1462,-0.1138,0.9871,1.004
129.7270,0.1462,-0.1148,0.9876,1.005
129.7270,0.1477,-0.1123,0.9886,1.006
129.7300,0.1487,-0.1133,0.9886,1.006
129.7320,0.1482,-0.1138,0.9886,1.006
129.7350,0.1487,-0.1153,0.9905,1.008
129.7380,0.1491,-0.1162,0.9915,1.009
129.7400,0.1491,-0.1157,0.9920,1.010
129.7430,0.1496,-0.1153,0.9925,1.010
129.7440,0.1516,-0.1148,0.9915,1.010
129.7470,0.1506,-0.1138,0.9905,1.008
129.7500,0.1511,-0.1123,0.9876,1.005
129.7560,0.1521,-0.1133,0.9827,1.001
129.7560,0.1535,-0.1104,0.9793,0.997
129.7560,0.1550,-0.1094,0.9769,0.995
129.7620,0.1535,-0.1104,0.9749,0.993
129.7620,0.1540,-0.1099,0.9720,0.990
129.7660,0.1535,-0.1104,0.9686,0.987
129.7680,0.1545,-0.1094,0.9681,0.986
129.7770,0.1540,-0.1079,0.9686,0.987
129.7770,0.1540,-0.1099,0.9690,0.987
129.7780,0.1540,-0.1104,0.9710,0.989
129.7780,0.1521,-0.1128,0.9734,0.992
129.7790,0.1491,-0.1143,0.9754,0.993
129.7870,0.1482,-0.1177,0.9793,0.997
129.7870,0.1491,-0.1187,0.9808,0.999
129.7870,0.1501,-0.1187,0.9842,1.003
129.7930,0.1496,-0.1182,0.9871,1.005
129.7930,0.1487,-0.1157,0.9861,1.004
129.7960,0.1487,-0.1148,0.9852,1.003
129.7960,0.1482,-0.1182,0.9866,1.005
129.8000,0.1482,-0.1182,0.9857,1.004
129.8020,0.1506,-0.1177,0.9852,1.004
129.8060,0.1501,-0.1182,0.9866,1.005
129.8090,0.1501,-0.1167,0.9852,1.003
129.8090,0.1496,-0.1162,0.9847,1.003
129.8110,0.1511,-0.1157,0.9832,1.001
129.8150,0.1526,-0.1162,0.9822,1.001
129.8160,0.1531,-0.1157,0.9837,1.002
129.8190,0.1545,-0.1187,0.9866,1.006
129.8210,0.1535,-0.1201,0.9876,1.007
129.8310,0.1545,-0.1211,0.9871,1.006
129.8310,0.1565,-0.1216,0.9891,1.009
129.8310,0.1560,-0.1201,0.9896,1.009
129.8330,0.1570,-0.1177,0.9871,1.006
129.8360,0.1570,-0.1162,0.9852,1.004
129.8370,0.1570,-0.1157,0.9847,1.004
129.8400,0.1565,-0.1157,0.9827,1.002
129.8470,0.1565,-0.1138,0.9793,0.998
129.8480,0.1584,-0.1143,0.9783,0.998
129.8480,0.1584,-0.1123,0.9769,0.996
129.8510,0.1589,-0.1109,0.9764,0.995
129.8520,0.1589,-0.1104,0.9744,0.993
129.8550,0.1584,-0.1099,0.9729,0.992
129.8610,0.1575,-0.1113,0.9749,0.994
129.8610,0.1565,-0.1143,0.9778,0.997
129.8620,0.1545,-0.1143,0.9813,1.000
129.8640,0.1545,-0.1162,0.9852,1.004
129.8670,0.1526,-0.1153,0.9866,1.005
129.8710,0.1526,-0.1133,0.9871,1.005
129.8730,0.1516,-0.1153,0.9886,1.007
129.8740,0.1496,-0.1138,0.9896,1.007
129.8770,0.1506,-0.1133,0.9876,1.005
129.8810,0.1506,-0.1138,0.9891,1.007
129.8810,0.1487,-0.1128,0.9881,1.006
129.8860,0.1457,-0.1133,0.9871,1.004
129.8880,0.1462,-0.1138,0.9857,1.003
129.8880,0.1472,-0.1128,0.9813,0.999
129.8930,0.1472,-0.1123,0.9813,0.999
129.8930,0.1487,-0.1133,0.9808,0.998
129.8970,0.1477,-0.1143,0.9803,0.998
129.9000,0.1457,-0.1138,0.9813,0.999
129.9030,0.1487,-0.1143,0.9827,1.000
129.9030,0.1487,-0.1153,0.9847,1.002
129.9090,0.1477,-0.1162,0.9857,1.003
129.9100,0.1487,-0.1153,0.9861,1.004
129.9150,0.1491,-0.1157,0.9881,1.006
129.9150,0.1477,-0.1157,0.9881,1.006
129.9180,0.1521,-0.1172,0.9881,1.007
129.9220,0.1526,-0.1167,0.9876,1.006
129.9280,0.1516,-0.1177,0.9871,1.006
129.9290,0.1535,-0.1206,0.9847,1.004
129.9290,0.1531,-0.1216,0.9861,1.005
129.9290,0.1540,-0.1196,0.9857,1.005
129.9320,0.1521,-0.1201,0.9837,1.003
129.9370,0.1526,-0.1192,0.9847,1.004
129.9370,0.1545,-0.1201,0.9842,1.003
129.9400,0.1540,-0.1206,0.9847,1.004
129.9480,0.1531,-0.1211,0.9861,1.005
129.9480,0.1516,-0.1231,0.9876,1.007
129.9480,0.1506,-0.1240,0.9881,1.007
129.9490,0.1516,-0.1211,0.9896,1.008
129.9520,0.1521,-0.1211,0.9881,1.007
129.9550,0.1511,-0.1201,0.9852,1.004
129.9570,0.1516,-0.1187,0.9822,1.001
129.9580,0.1506,-0.1192,0.9808,0.999
129.9660,0.1491,-0.1182,0.9793,0.998
129.9660,0.1477,-0.1167,0.9769,0.995
129.9660,0.1472,-0.1172,0.9725,0.990
129.9690,0.1501,-0.1153,0.9734,0.992
129.9710,0.1496,-0.1128,0.9729,0.991
129.9770,0.1491,-0.1128,0.9734,0.991
129.9770,0.1477,-0.1123,0.9710,0.989
129.9790,0.1467,-0.1138,0.9720,0.990
129.9820,0.1462,-0.1153,0.9749,0.993
129.9830,0.1462,-0.1172,0.9778,0.996
129.9870,0.1457,-0.1177,0.9813,0.999
129.9900,0.1487,-0.1153,0.9808,0.999
129.9910,0.1477,-0.1133,0.9832,1.001
129.9950,0.1467,-0.1138,0.9847,1.002
129.9960,0.1452,-0.1133,0.9822,0.999
129.9990,0.1462,-0.1128,0.9832,1.000
130.0020,0.1477,-0.1123,0.9832,1.001
130.0040,0.1472,-0.1123,0.9837,1.001
130.0060,0.1482,-0.1138,0.9817,0.999
130.0110,0.1482,-0.1128,0.9813,0.999
130.0110,0.1501,-0.1094,0.9822,1.000
130.0160,0.1521,-0.1079,0.9827,1.000
130.0160,0.1555,-0.1060,0.9822,1.000
130.0180,0.1550,-0.1074,0.9822,1.000
130.0210,0.1550,-0.1094,0.9832,1.001
130.0230,0.1555,-0.1094,0.9832,1.001
130.0250,0.1560,-0.1099,0.9837,1.002
130.0290,0.1555,-0.1089,0.9852,1.003
130.0300,0.1579,-0.1113,0.9857,1.004
130.0330,0.1570,-0.1109,0.9847,1.003
130.0360,0.1579,-0.1094,0.9842,1.003
130.0380,0.1584,-0.1099,0.9817,1.000
130.0430,0.1589,-0.1094,0.9817,1.001
130.0440,0.1575,-0.1118,0.9808,1.000
130.0480,0.1565,-0.1148,0.9788,0.998
130.0490,0.1570,-0.1138,0.9783,0.997
130.0500,0.1560,-0.1133,0.9769,0.996
130.0530,0.1540,-0.1138,0.9739,0.993
130.0550,0.1531,-0.1143,0.9715,0.990
130.0570,0.1545,-0.1153,0.9725,0.991
130.0610,0.1535,-0.1148,0.9720,0.991
130.0630,0.1516,-0.1148,0.9729,0.991
130.0660,0.1501,-0.1162,0.9720,0.990
130.0670,0.1496,-0.1157,0.9725,0.991
130.0700,0.1501,-0.1162,0.9720,0.990
130.0730,0.1491,-0.1153,0.9700,0.988
130.0760,0.1501,-0.1153,0.9705,0.989
130.0820,0.1501,-0.1148,0.9695,0.988
130.0820,0.1496,-0.1143,0.9705,0.989
130.0820,0.1482,-0.1177,0.9705,0.989
130.0850,0.1487,-0.1162,0.9725,0.991
130.0870,0.1491,-0.1182,0.9720,0.990
130.0910,0.1506,-0.1153,0.9725,0.991
130.0930,0.1501,-0.1153,0.9700,0.988
130.0970,0.1491,-0.1143,0.9681,0.986
130.1000,0.1531,-0.1138,0.9710,0.990
130.1000,0.1550,-0.1143,0.9734,0.992
130.1050,0.1526,-0.1162,0.9749,0.994
130.1050,0.1540,-0.1172,0.9778,0.997
130.1120,0.1540,-0.1192,0.9803,0.999
130.1130,0.1555,-0.1182,0.9827,1.002
130.1130,0.1560,-0.1182,0.9827,1.002
130.1180,0.1555,-0.1162,0.9837,1.003
130.1230,0.1555,-0.1143,0.9827,1.001
130.1230,0.1560,-0.1143,0.9837,1.003
130.1240,0.1560,-0.1148,0.9827,1.002
130.1310,0.1535,-0.1162,0.9808,0.999
130.1310,0.1540,-0.1157,0.9783,0.997
130.1320,0.1535,-0.1138,0.9744,0.993
130.1350,0.1555,-0.1123,0.9725,0.991
130.1360,0.1550,-0.1113,0.9705,0.989
130.1420,0.1560,-0.1118,0.9690,0.988
130.1420,0.1550,-0.1128,0.9681,0.987
130.1530,0.1531,-0.1138,0.9681,0.987
130.1540,0.1545,-0.1143,0.9681,0.987
130.1540,0.1526,-0.1138,0.9690,0.988
130.1540,0.1550,-0.1133,0.9700,0.989
130.1550,0.1545,-0.1162,0.9710,0.990
130.1550,0.1531,-0.1138,0.9720,0.991
130.1750,0.1545,-0.1123,0.9734,0.992
130.1760,0.1535,-0.1113,0.9729,0.991
130.1760,0.1521,-0.1138,0.9705,0.989
130.1760,0.1531,-0.1133,0.9710,0.989
130.1780,0.1545,-0.1109,0.9695,0.988
130.1780,0.1545,-0.1118,0.9690,0.988
130.1790,0.1550,-0.1109,0.9656,0.984
130.1790,0.1555,-0.1079,0.9632,0.982
130.1790,0.1550,-0.1094,0.9612,0.980
130.1810,0.1535,-0.1109,0.9622,0.981
130.1830,0.1555,-0.1128,0.9622,0.981
130.1850,0.1550,-0.1128,0.9656,0.984
130.1870,0.1560,-0.1118,0.9690,0.988
130.1910,0.1550,-0.1133,0.9715,0.990
130.1940,0.1535,-0.1133,0.9749,0.993
130.1950,0.1565,-0.1128,0.9778,0.997
130.2020,0.1555,-0.1153,0.9764,0.995
130.2020,0.1560,-0.1167,0.9793,0.998
130.2050,0.1570,-0.1153,0.9803,0.999
130.2070,0.1545,-0.1148,0.9793,0.998
130.2070,0.1540,-0.1143,0.9813,1.000
130.2130,0.1535,-0.1148,0.9798,0.998
130.2130,0.1545,-0.1133,0.9788,0.997
130.2160,0.1565,-0.1133,0.9769,0.996
130.2180,0.1575,-0.1138,0.9773,0.996
130.2210,0.1565,-0.1123,0.9783,0.997
130.2280,0.1555,-0.1138,0.9793,0.998
130.2290,0.1560,-0.1138,0.9798,0.999
130.2290,0.1570,-0.1153,0.9808,1.000
130.2300,0.1565,-0.1157,0.9798,0.999
130.2330,0.1575,-0.1157,0.9803,1.000
130.2370,0.1560,-0.1162,0.9803,0.999
130.2370,0.1550,-0.1157,0.9798,0.999
130.2430,0.1545,-0.1148,0.9798,0.999
130.2440,0.1560,-0.1143,0.9788,0.998
130.2460,0.1545,-0.1138,0.9778,0.996
130.2470,0.1521,-0.1128,0.9744,0.993
130.2500,0.1535,-0.1138,0.9729,0.992
130.2520,0.1521,-0.1128,0.9700,0.988
130.2560,0.1521,-0.1113,0.9690,0.987
130.2600,0.1535,-0.1113,0.9661,0.985
130.2600,0.1540,-0.1113,0.9666,0.985
130.2670,0.1531,-0.1118,0.9676,0.986
130.2670,0.1516,-0.1138,0.9686,0.987
130.2690,0.1506,-0.1148,0.9695,0.988
130.2700,0.1516,-0.1157,0.9720,0.991
130.2770,0.1516,-0.1143,0.9725,0.991
130.2770,0.1487,-0.1162,0.9725,0.991
130.2780,0.1482,-0.1153,0.9744,0.992
130.2850,0.1511,-0.1148,0.9749,0.993
130.2850,0.1516,-0.1153,0.9778,0.996
130.2860,0.1501,-0.1162,0.9803,0.998
130.2910,0.1477,-0.1162,0.9798,0.998
130.2910,0.1472,-0.1162,0.9822,1.000
130.2990,0.1482,-0.1153,0.9827,1.000
130.2990,0.1477,-0.1162,0.9808,0.999
130.3000,0.1491,-0.1133,0.9817,0.999
130.3010,0.1491,-0.1118,0.9822,1.000
130.3040,0.1487,-0.1118,0.9808,0.998
130.3120,0.1491,-0.1123,0.9793,0.997
130.3130,0.1501,-0.1128,0.9808,0.999
130.3130,0.1511,-0.1118,0.9837,1.002
130.3130,0.1506,-0.1128,0.9822,1.000
130.3190,0.1516,-0.1123,0.9827,1.001
130.3190,0.1526,-0.1109,0.9842,1.002
130.3200,0.1516,-0.1109,0.9822,1.000
130.3240,0.1526,-0.1104,0.9827,1.001
130.3270,0.1535,-0.1109,0.9808,0.999
130.3270,0.1526,-0.1104,0.9798,0.998
130.3300,0.1540,-0.1099,0.9788,0.997
130.3340,0.1521,-0.1104,0.9764,0.994
130.3340,0.1506,-0.1099,0.9744,0.992
130.3380,0.1531,-0.1094,0.9710,0.989
130.3480,0.1526,-0.1074,0.9671,0.985
130.3490,0.1521,-0.1079,0.9681,0.986
130.3490,0.1521,-0.1089,0.9686,0.986
130.3500,0.1521,-0.1099,0.9700,0.988
130.3560,0.1496,-0.1113,0.9715,0.989
130.3570,0.1496,-0.1128,0.9705,0.988
130.3570,0.1491,-0.1133,0.9710,0.989
130.3580,0.1472,-0.1143,0.9720,0.990
130.3670,0.1472,-0.1138,0.9739,0.992
130.3670,0.1462,-0.1153,0.9734,0.991
130.3680,0.1448,-0.1148,0.9744,0.992
130.3680,0.1457,-0.1177,0.9744,0.992
130.3710,0.1448,-0.1201,0.9744,0.992
130.3760,0.1433,-0.1192,0.9764,0.994
130.3760,0.1433,-0.1177,0.9783,0.996
130.3760,0.1443,-0.1196,0.9793,0.997
130.3810,0.1433,-0.1187,0.9783,0.996
130.3830,0.1443,-0.1177,0.9788,0.996
130.3850,0.1443,-0.1182,0.9788,0.996
130.3870,0.1443,-0.1201,0.9788,0.997
130.3910,0.1457,-0.1221,0.9808,0.999
130.3910,0.1462,-0.1216,0.9827,1.001
130.3950,0.1477,-0.1211,0.9842,1.003
130.3980,0.1477,-0.1206,0.9842,1.002
130.4000,0.1482,-0.1196,0.9842,1.002
130.4010,0.1477,-0.1211,0.9832,1.002
130.4070,0.1501,-0.1206,0.9837,1.002
130.4070,0.1531,-0.1196,0.9852,1.004
130.4100,0.1526,-0.1196,0.9857,1.005
130.4130,0.1516,-0.1187,0.9847,1.003
130.4150,0.1511,-0.1167,0.9847,1.003
130.4190,0.1526,-0.1143,0.9822,1.001
130.4190,0.1535,-0.1138,0.9793,0.998
130.4230,0.1540,-0.1138,0.9764,0.995
130.4280,0.1540,-0.1128,0.9764,0.995
130.4280,0.1555,-0.1128,0.9749,0.994
130.4310,0.1521,-0.1128,0.9754,0.994
130.4320,0.1506,-0.1128,0.9754,0.993
130.4350,0.1506,-0.1099,0.9739,0.992
130.4370,0.1516,-0.1099,0.9764,0.994
130.4450,0.1521,-0.1089,0.9769,0.995
130.4450,0.1516,-0.1094,0.9773,0.995
130.4460,0.1516,-0.1128,0.9793,0.997
130.4460,0.1511,-0.1143,0.9808,0.999
130.4520,0.1477,-0.1148,0.9822,1.000
130.4530,0.1472,-0.1143,0.9842,1.002
130.4600,0.1472,-0.1143,0.9837,1.001
130.4610,0.1477,-0.1099,0.9857,1.003
130.4640,0.1477,-0.1109,0.9837,1.001
130.4650,0.1467,-0.1109,0.9798,0.997
130.4650,0.1457,-0.1113,0.9788,0.996
130.4710,0.1457,-0.1094,0.9769,0.994
130.4710,0.1443,-0.1094,0.9759,0.993
130.4710,0.1452,-0.1099,0.9778,0.995
130.4810,0.1457,-0.1113,0.9793,0.996
130.4810,0.1462,-0.1113,0.9793,0.996
130.4820,0.1477,-0.1109,0.9803,0.998
130.4820,0.1452,-0.1118,0.9808,0.998
130.4840,0.1457,-0.1123,0.9822,0.999
130.4870,0.1462,-0.1133,0.9861,1.003
130.4940,0.1467,-0.1148,0.9852,1.003
130.4940,0.1506,-0.1153,0.9852,1.003
130.4940,0.1496,-0.1172,0.9861,1.004
130.4980,0.1501,-0.1157,0.9861,1.004
130.4980,0.1482,-0.1157,0.9837,1.002
130.5030,0.1491,-0.1153,0.9817,1.000
130.5040,0.1482,-0.1143,0.9808,0.998
130.5090,0.1487,-0.1143,0.9813,0.999
130.5110,0.1506,-0.1153,0.9803,0.998
130.5120,0.1506,-0.1157,0.9778,0.996
130.5160,0.1521,-0.1162,0.9769,0.995
130.5160,0.1526,-0.1157,0.9773,0.996
130.5200,0.1535,-0.1153,0.9798,0.998
130.5270,0.1550,-0.1182,0.9822,1.001
130.5270,0.1540,-0.1182,0.9827,1.002
130.5270,0.1535,-0.1177,0.9842,1.003
130.5310,0.1526,-0.1192,0.9842,1.003
130.5350,0.1506,-0.1216,0.9881,1.007
130.5350,0.1526,-0.1226,0.9896,1.009
130.5360,0.1506,-0.1211,0.9891,1.008
130.5490,0.1511,-0.1187,0.9886,1.007
130.5500,0.1516,-0.1187,0.9857,1.004
130.5500,0.1501,-0.1182,0.9847,1.003
130.5500,0.1516,-0.1167,0.9842,1.003
130.5510,0.1501,-0.1172,0.9822,1.001
130.5510,0.1477,-0.1167,0.9813,0.999
130.5560,0.1482,-0.1148,0.9803,0.998
130.5570,0.1477,-0.1143,0.9788,0.996
130.5640,0.1467,-0.1138,0.9769,0.994
130.5650,0.1472,-0.1118,0.9744,0.992
130.5660,0.1477,-0.1104,0.9749,0.992
130.5690,0.1472,-0.1118,0.9734,0.991
130.5690,0.1452,-0.1143,0.9739,0.991
130.5740,0.1457,-0.1153,0.9769,0.994
130.5740,0.1457,-0.1157,0.9793,0.997
130.5770,0.1472,-0.1172,0.9788,0.997
130.5770,0.1477,-0.1162,0.9793,0.997
130.5820,0.1487,-0.1138,0.9803,0.998
130.5830,0.1477,-0.1138,0.9788,0.996
130.5860,0.1491,-0.1138,0.9783,0.996
130.5900,0.1501,-0.1157,0.9778,0.996
130.5900,0.1496,-0.1148,0.9803,0.998
130.5950,0.1506,-0.1167,0.9822,1.001
130.5970,0.1511,-0.1172,0.9842,1.003
130.6000,0.1526,-0.1157,0.9876,1.006
130.6000,0.1526,-0.1143,0.9881,1.006
130.6040,0.1535,-0.1133,0.9905,1.009
130.6110,0.1526,-0.1138,0.9940,1.012
130.6120,0.1511,-0.1138,0.9930,1.011
130.6200,0.1531,-0.1162,0.9935,1.012
130.6200,0.1535,-0.1162,0.9959,1.014
130.6210,0.1531,-0.1133,0.9959,1.014
130.6210,0.1540,-0.1133,0.9959,1.014
130.6220,0.1545,-0.1143,0.9964,1.015
130.6250,0.1531,-0.1148,0.9925,1.011
130.6280,0.1531,-0.1148,0.9915,1.010
130.6290,0.1521,-0.1138,0.9910,1.009
130.6310,0.1506,-0.1143,0.9896,1.007
130.6340,0.1501,-0.1138,0.9881,1.006
130.6350,0.1511,-0.1143,0.9876,1.006
130.6420,0.1521,-0.1133,0.9852,1.003
130.6430,0.1511,-0.1133,0.9832,1.001
130.6430,0.1491,-0.1123,0.9813,0.999
130.6480,0.1501,-0.1143,0.9803,0.998
130.6490,0.1501,-0.1153,0.9817,1.000
130.6510,0.1496,-0.1148,0.9813,0.999
130.6530,0.1491,-0.1157,0.9798,0.998
130.6550,0.1472,-0.1157,0.9803,0.998
130.6580,0.1477,-0.1157,0.9798,0.998
130.6610,0.1487,-0.1162,0.9798,0.998
130.6630,0.1467,-0.1148,0.9783,0.996
130.6660,0.1467,-0.1138,0.9778,0.995
130.6680,0.1472,-0.1123,0.9759,0.993
130.6720,0.1487,-0.1128,0.9734,0.991
130.6740,0.1472,-0.1143,0.9715,0.989
130.6760,0.1472,-0.1148,0.9715,0.989
130.6790,0.1467,-0.1153,0.9739,0.992
130.6810,0.1467,-0.1143,0.9749,0.992
130.6840,0.1472,-0.1143,0.9769,0.994
130.6860,0.1462,-0.1143,0.9788,0.996
130.6880,0.1457,-0.1172,0.9822,1.000
130.6900,0.1443,-0.1206,0.9847,1.002
130.6950,0.1423,-0.1211,0.9871,1.005
130.6950,0.1428,-0.1226,0.9905,1.008
130.6990,0.1443,-0.1236,0.9925,1.011
130.7010,0.1443,-0.1211,0.9940,1.012
130.7030,0.1448,-0.1196,0.9915,1.009
130.7060,0.1423,-0.1196,0.9905,1.008
130.7080,0.1408,-0.1172,0.9881,1.005
130.7100,0.1433,-0.1162,0.9822,0.999
130.7130,0.1443,-0.1143,0.9793,0.996
130.7150,0.1438,-0.1128,0.9773,0.994
130.7180,0.1438,-0.1123,0.9744,0.991
130.7200,0.1448,-0.1104,0.9729,0.990
130.7250,0.1457,-0.1099,0.9720,0.989
130.7250,0.1452,-0.1089,0.9705,0.987
130.7290,0.1462,-0.1099,0.9700,0.987
130.7300,0.1482,-0.1113,0.9715,0.989
130.7330,0.1496,-0.1123,0.9739,0.992
130.7350,0.1496,-0.1133,0.9754,0.993
130.7390,0.1506,-0.1128,0.9773,0.995
130.7410,0.1516,-0.1113,0.9759,0.994
130.7420,0.1521,-0.1109,0.9729,0.991
130.7450,0.1535,-0.1094,0.9725,0.991
130.7490,0.1526,-0.1104,0.9700,0.988
130.7510,0.1526,-0.1113,0.9671,0.985
130.7560,0.1526,-0.1138,0.9681,0.987
130.7560,0.1535,-0.1138,0.9710,0.990
130.7570,0.1531,-0.1143,0.9686,0.987
130.7600,0.1521,-0.1138,0.9681,0.987
130.7630,0.1545,-0.1148,0.9690,0.988
130.7650,0.1555,-0.1148,0.9705,0.990
130.7680,0.1535,-0.1143,0.9720,0.991
130.7710,0.1521,-0.1172,0.9734,0.992
130.7720,0.1521,-0.1162,0.9749,0.994
130.7760,0.1531,-0.1167,0.9803,0.999
130.7780,0.1521,-0.1167,0.9832,1.002
130.7800,0.1496,-0.1167,0.9808,0.999
130.7810,0.1511,-0.1162,0.9798,0.998
130.7850,0.1535,-0.1148,0.9798,0.998
130.7870,0.1516,-0.1133,0.9754,0.994
130.7910,0.1516,-0.1138,0.9720,0.990
130.7920,0.1521,-0.1118,0.9720,0.990
130.7960,0.1526,-0.1118,0.9729,0.991
130.7980,0.1511,-0.1128,0.9695,0.988
130.8010,0.1506,-0.1133,0.9671,0.985
130.8050,0.1516,-0.1118,0.9651,0.983
130.8110,0.1526,-0.1118,0.9686,0.987
130.8110,0.1526,-0.1118,0.9695,0.988
130.8110,0.1511,-0.1138,0.9725,0.991
130.8120,0.1526,-0.1153,0.9739,0.993
130.8160,0.1526,-0.1157,0.9764,0.995
130.8280,0.1506,-0.1153,0.9783,0.997
130.8280,0.1511,-0.1153,0.9778,0.996
130.8290,0.1506,-0.1162,0.9773,0.996
130.8290,0.1506,-0.1167,0.9773,0.996
130.8290,0.1531,-0.1157,0.9759,0.995
130.8330,0.1540,-0.1133,0.9764,0.995
130.8340,0.1531,-0.1153,0.9749,0.994
130.8340,0.1506,-0.1167,0.9749,0.993
130.8450,0.1521,-0.1182,0.9725,0.991
130.8450,0.1516,-0.1157,0.9710,0.990
130.8450,0.1516,-0.1148,0.9720,0.990
130.8460,0.1526,-0.1148,0.9715,0.990
130.8470,0.1526,-0.1143,0.9725,0.991
130.8510,0.1526,-0.1172,0.9749,0.994
130.8630,0.1506,-0.1177,0.9759,0.994
130.8630,0.1506,-0.1182,0.9798,0.998
130.8630,0.1496,-0.1206,0.9803,0.999
130.8640,0.1496,-0.1196,0.9822,1.001
130.8710,0.1506,-0.1201,0.9817,1.000
130.8710,0.1487,-0.1187,0.9773,0.996
130.8710,0.1506,-0.1177,0.9749,0.993
130.8720,0.1506,-0.1177,0.9744,0.993
130.8720,0.1506,-0.1153,0.9725,0.991
130.8760,0.1501,-0.1133,0.9690,0.987
130.8780,0.1501,-0.1138,0.9681,0.986
130.8810,0.1487,-0.1133,0.9651,0.983
130.8830,0.1487,-0.1118,0.9671,0.985
130.8840,0.1491,-0.1133,0.9637,0.982
130.8870,0.1496,-0.1133,0.9632,0.981
130.8950,0.1496,-0.1128,0.9666,0.985
130.8950,0.1501,-0.1153,0.9681,0.986
130.8950,0.1482,-0.1167,0.9734,0.992
130.8960,0.1487,-0.1172,0.9773,0.996
130.9010,0.1487,-0.1196,0.9813,1.000
130.9010,0.1477,-0.1192,0.9837,1.002
130.9060,0.1496,-0.1177,0.9837,1.002
130.9090,0.1496,-0.1182,0.9837,1.002
130.9140,0.1521,-0.1182,0.9861,1.005
130.9140,0.1501,-0.1201,0.9866,1.005
130.9180,0.1491,-0.1201,0.9857,1.004
130.9190,0.1496,-0.1196,0.9861,1.005
130.9200,0.1491,-0.1192,0.9876,1.006
130.9240,0.1467,-0.1187,0.9866,1.005
130.9250,0.1482,-0.1187,0.9857,1.004
130.9280,0.1491,-0.1182,0.9857,1.004
130.9290,0.1477,-0.1167,0.9871,1.005
130.9310,0.1467,-0.1162,0.9866,1.004
130.9340,0.1467,-0.1167,0.9866,1.004
130.9380,0.1487,-0.1157,0.9901,1.008
130.9400,0.1477,-0.1143,0.9886,1.006
130.9480,0.1457,-0.1123,0.9881,1.005
130.9480,0.1462,-0.1133,0.9857,1.003
130.9490,0.1487,-0.1133,0.9813,0.999
130.9490,0.1487,-0.1118,0.9769,0.994
130.9550,0.1496,-0.1099,0.9739,0.991
130.9550,0.1501,-0.1099,0.9720,0.990
130.9560,0.1457,-0.1104,0.9695,0.987
130.9590,0.1452,-0.1118,0.9695,0.987
130.9630,0.1457,-0.1123,0.9686,0.986
