time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
37.895,-0.32,0.05,0.95,0.00,0.16,0.00,0.00,-0.00,-0.00,0.00
37.897,-0.32,0.05,0.95,-0.00,0.21,0.01,0.00,-0.00,-0.00,0.00
37.95,-0.32,0.06,0.95,-0.00,0.21,0.01,0.00,-0.00,-0.00,0.00
37.952,-0.32,0.06,0.95,-0.00,0.21,0.01,0.00,-0.00,-0.00,0.00
37.954,-0.32,0.06,0.95,-0.00,0.21,0.01,0.00,-0.00,-0.00,0.00
38.031,-0.32,0.06,0.95,-0.00,0.21,0.01,0.00,-0.00,-0.00,0.00
38.032,-0.32,0.06,0.95,-0.00,0.21,0.01,0.00,-0.00,0.00,0.00
38.04,-0.32,0.06,0.95,-0.01,0.24,0.01,0.00,-0.00,0.00,0.00
38.089,-0.32,0.07,0.95,-0.01,0.24,0.01,0.00,-0.00,0.00,0.00
38.091,-0.32,0.07,0.95,-0.01,0.24,0.01,0.00,-0.00,-0.00,0.00
38.092,-0.32,0.07,0.95,-0.01,0.24,0.01,0.00,-0.00,-0.00,0.00
38.149,-0.32,0.07,0.95,-0.01,0.24,0.01,0.00,-0.00,-0.00,0.00
38.152,-0.32,0.07,0.95,-0.00,0.25,0.02,0.00,-0.00,-0.00,0.00
38.153,-0.32,0.07,0.95,-0.00,0.25,0.02,0.00,-0.00,-0.00,0.00
38.243,-0.32,0.08,0.95,-0.00,0.25,0.02,0.00,-0.00,-0.00,0.00
38.246,-0.32,0.08,0.95,-0.00,0.25,0.02,0.00,-0.00,0.00,0.00
38.247,-0.32,0.08,0.95,-0.00,0.27,0.01,0.00,-0.00,0.00,0.00
38.288,-0.32,0.08,0.95,-0.00,0.27,0.01,0.00,-0.00,0.00,0.00
38.29,-0.32,0.08,0.95,-0.00,0.27,0.01,0.00,-0.00,-0.00,0.00
38.29,-0.32,0.08,0.95,-0.00,0.28,0.01,0.00,-0.00,-0.00,0.00
38.351,-0.32,0.08,0.95,-0.00,0.28,0.01,0.00,-0.00,-0.00,0.00
38.353,-0.32,0.08,0.95,-0.00,0.28,0.01,-0.00,-0.00,0.00,0.00
38.353,-0.32,0.08,0.95,-0.01,0.24,0.03,-0.00,-0.00,0.00,0.00
38.428,-0.32,0.08,0.95,-0.01,0.24,0.03,-0.00,-0.00,0.00,0.00
38.43,-0.32,0.08,0.95,-0.01,0.24,0.03,0.00,-0.00,0.00,0.00
38.432,-0.32,0.08,0.95,-0.01,0.22,0.02,0.00,-0.00,0.00,0.00
38.488,-0.32,0.08,0.95,-0.01,0.22,0.02,0.00,-0.00,0.00,0.00
38.491,-0.32,0.08,0.95,-0.00,0.19,0.02,0.00,-0.00,0.00,0.00
38.492,-0.32,0.08,0.95,-0.00,0.19,0.02,0.00,-0.00,-0.00,0.00
38.571,-0.31,0.08,0.95,-0.00,0.19,0.02,0.00,-0.00,-0.00,0.00
38.574,-0.31,0.08,0.95,-0.00,0.19,0.02,0.00,-0.00,-0.00,0.00
38.575,-0.31,0.08,0.95,0.01,0.18,0.00,0.00,-0.00,-0.00,0.00
38.627,-0.31,0.08,0.95,0.01,0.18,0.00,-0.00,-0.00,0.00,0.00
38.63,-0.32,0.08,0.95,0.01,0.18,0.00,-0.00,-0.00,0.00,0.00
38.631,-0.32,0.08,0.95,0.00,0.17,-0.01,-0.00,-0.00,0.00,0.00
38.687,-0.32,0.08,0.95,0.00,0.17,-0.01,-0.00,-0.00,0.00,0.00
38.689,-0.32,0.08,0.95,0.00,0.17,-0.01,-0.00,-0.00,0.00,0.00
38.691,-0.32,0.08,0.95,-0.00,0.15,0.01,-0.00,-0.00,0.00,0.00
38.769,-0.32,0.08,0.95,-0.00,0.15,0.01,-0.00,-0.00,0.00,0.00
38.772,-0.32,0.08,0.95,-0.00,0.15,0.01,0.00,-0.00,-0.00,0.00
38.774,-0.32,0.08,0.95,-0.01,0.14,0.01,0.00,-0.00,-0.00,0.00
38.826,-0.32,0.08,0.95,-0.01,0.14,0.01,-0.00,-0.00,-0.00,0.00
38.829,-0.32,0.08,0.95,-0.00,0.12,-0.00,-0.00,-0.00,-0.00,0.00
38.831,-0.32,0.08,0.95,-0.00,0.12,-0.00,-0.00,-0.00,-0.00,0.00
38.887,-0.32,0.08,0.95,-0.00,0.12,-0.00,-0.00,-0.00,-0.00,0.00
38.89,-0.32,0.08,0.95,-0.00,0.12,-0.00,0.00,-0.00,0.00,0.00
38.891,-0.32,0.08,0.95,0.00,0.12,-0.00,0.00,-0.00,0.00,0.00
38.967,-0.32,0.08,0.95,-0.01,0.10,-0.01,0.00,-0.00,0.00,0.00
38.968,-0.32,0.08,0.95,-0.01,0.10,-0.01,0.00,-0.00,0.00,0.00
38.968,-0.32,0.08,0.95,-0.01,0.10,-0.01,-0.00,-0.00,-0.00,0.00
39.026,-0.32,0.08,0.95,-0.01,0.10,-0.01,-0.00,-0.00,-0.00,0.00
39.029,-0.32,0.08,0.95,-0.00,0.10,0.00,-0.00,-0.00,-0.00,0.00
39.03,-0.32,0.08,0.95,-0.00,0.10,0.00,-0.00,0.00,0.00,0.00
39.089,-0.32,0.09,0.95,-0.00,0.10,0.00,-0.00,0.00,0.00,0.00
39.092,-0.32,0.09,0.95,-0.00,0.10,0.00,0.00,-0.00,-0.00,0.00
39.094,-0.32,0.09,0.95,-0.00,0.11,0.01,0.00,-0.00,-0.00,0.00
39.166,-0.32,0.09,0.95,-0.00,0.11,0.01,0.00,-0.00,-0.00,0.00
39.169,-0.32,0.09,0.95,-0.00,0.11,0.01,-0.00,0.00,0.00,0.00
39.175,-0.32,0.09,0.95,-0.01,0.09,0.00,-0.00,0.00,0.00,0.00
39.223,-0.32,0.09,0.95,-0.01,0.07,0.00,-0.00,0.00,0.00,0.00
39.225,-0.32,0.09,0.95,-0.01,0.07,0.00,0.00,0.00,0.00,0.00
39.226,-0.32,0.08,0.95,-0.01,0.07,0.00,0.00,0.00,0.00,0.00
39.283,-0.32,0.09,0.95,-0.01,0.07,0.00,0.00,0.00,0.00,0.00
39.285,-0.32,0.09,0.95,-0.01,0.07,0.00,-0.00,-0.00,-0.00,0.00
39.286,-0.32,0.09,0.95,-0.01,0.07,-0.00,-0.00,-0.00,-0.00,0.00
39.365,-0.32,0.09,0.95,-0.01,0.07,-0.00,-0.00,-0.00,-0.00,0.00
39.368,-0.32,0.09,0.95,-0.00,0.07,-0.01,-0.00,-0.00,-0.00,0.00
39.37,-0.32,0.09,0.95,-0.00,0.07,-0.01,-0.00,-0.00,-0.00,0.00
39.424,-0.32,0.09,0.95,-0.00,0.07,-0.01,-0.00,-0.00,-0.00,0.00
39.428,-0.32,0.09,0.95,-0.00,0.07,-0.01,-0.00,-0.00,-0.00,0.00
39.429,-0.32,0.09,0.95,-0.00,0.05,-0.01,-0.00,-0.00,-0.00,0.00
39.483,-0.32,0.09,0.95,-0.00,0.05,-0.01,-0.00,-0.00,-0.00,0.00
39.485,-0.32,0.09,0.95,-0.00,0.05,-0.01,-0.00,-0.00,-0.00,0.00
39.485,-0.32,0.09,0.95,-0.00,0.06,0.01,-0.00,-0.00,-0.00,0.00
39.563,-0.32,0.09,0.95,-0.00,0.06,0.01,-0.00,-0.00,-0.00,0.00
39.566,-0.32,0.09,0.95,-0.00,0.06,0.01,0.00,-0.00,0.00,0.00
39.568,-0.32,0.09,0.95,-0.01,0.04,-0.01,0.00,-0.00,0.00,0.00
39.622,-0.32,0.09,0.95,-0.01,0.04,-0.01,0.00,-0.00,0.00,0.00
39.625,-0.32,0.09,0.95,-0.01,0.04,-0.01,-0.00,-0.00,0.00,0.00
39.628,-0.32,0.09,0.95,-0.01,0.04,-0.01,-0.00,-0.00,0.00,0.00
39.683,-0.32,0.09,0.95,-0.01,0.04,-0.01,-0.00,-0.00,0.00,0.00
39.685,-0.32,0.09,0.95,-0.01,0.04,-0.01,0.00,-0.00,-0.00,0.00
39.686,-0.32,0.09,0.95,-0.01,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.761,-0.32,0.09,0.95,-0.01,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.764,-0.32,0.09,0.95,-0.01,0.03,-0.01,-0.00,-0.00,0.00,0.00
39.765,-0.32,0.09,0.95,-0.00,0.03,-0.00,-0.00,-0.00,0.00,0.00
39.821,-0.32,0.09,0.95,-0.00,0.03,-0.00,-0.00,-0.00,0.00,0.00
39.823,-0.32,0.09,0.95,-0.00,0.03,-0.00,-0.00,0.00,0.00,0.00
39.824,-0.32,0.09,0.95,-0.01,0.03,-0.01,-0.00,0.00,0.00,0.00
39.88,-0.32,0.09,0.95,-0.01,0.03,-0.01,-0.00,0.00,0.00,0.00
39.883,-0.32,0.09,0.95,-0.01,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.884,-0.32,0.09,0.95,-0.00,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.962,-0.32,0.09,0.95,-0.00,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.966,-0.32,0.09,0.95,-0.00,0.03,-0.01,0.00,-0.00,-0.00,0.00
39.967,-0.32,0.09,0.95,-0.00,0.02,0.00,0.00,-0.00,-0.00,0.00
39.989,-0.31,0.09,0.95,-0.00,0.02,0.00,0.00,-0.00,-0.00,0.00
39.99,-0.31,0.09,0.95,0.01,0.02,-0.01,0.00,-0.00,-0.00,0.00
39.991,-0.31,0.09,0.95,0.01,0.02,-0.01,-0.00,-0.00,-0.00,0.00
40.064,-0.31,0.09,0.95,0.01,0.02,-0.01,0.00,-0.00,-0.00,0.00
40.065,-0.31,0.09,0.95,-0.00,0.01,-0.00,0.00,-0.00,-0.00,0.00
40.065,-0.32,0.09,0.95,-0.00,0.01,-0.00,0.00,-0.00,-0.00,0.00
40.143,-0.32,0.09,0.95,-0.00,0.01,-0.00,-0.00,0.00,-0.00,0.00
40.144,-0.32,0.09,0.95,0.00,0.02,0.00,-0.00,0.00,-0.00,0.00
40.144,-0.32,0.09,0.95,0.00,0.02,0.00,-0.00,0.00,-0.00,0.00
40.18,-0.32,0.09,0.95,0.00,0.02,0.00,-0.00,0.00,-0.00,0.00
40.182,-0.32,0.09,0.95,0.00,0.02,0.00,0.00,-0.00,-0.00,0.00
40.183,-0.32,0.09,0.95,-0.00,0.03,-0.02,0.00,-0.00,-0.00,0.00
40.271,-0.32,0.09,0.95,-0.00,0.03,-0.02,0.00,-0.00,-0.00,0.00
40.273,-0.32,0.09,0.95,-0.00,0.03,-0.02,-0.00,-0.00,-0.00,0.00
40.275,-0.32,0.09,0.95,-0.00,0.01,0.01,-0.00,-0.00,-0.00,0.00
40.339,-0.32,0.09,0.95,-0.00,0.01,0.01,-0.00,-0.00,-0.00,0.00
40.342,-0.32,0.09,0.95,-0.00,0.01,0.01,-0.00,-0.00,-0.00,0.00
40.344,-0.32,0.09,0.95,-0.01,0.03,-0.02,-0.00,-0.00,-0.00,0.00
40.385,-0.32,0.08,0.95,-0.01,0.03,-0.02,-0.00,-0.00,-0.00,0.00
40.39,-0.32,0.08,0.95,-0.01,0.03,-0.02,-0.00,-0.00,-0.00,0.00
40.392,-0.32,0.08,0.95,-0.00,-0.01,0.01,-0.00,-0.00,-0.00,0.00
40.467,-0.32,0.09,0.95,-0.00,-0.01,0.01,-0.00,-0.00,-0.00,0.00
40.47,-0.32,0.09,0.95,-0.00,-0.01,0.01,-0.00,-0.00,-0.00,0.00
40.472,-0.32,0.09,0.95,0.00,0.01,-0.00,-0.00,-0.00,-0.00,0.00
40.539,-0.32,0.09,0.95,0.00,0.01,-0.00,-0.00,-0.00,-0.00,0.00
40.542,-0.32,0.09,0.95,0.00,0.01,-0.00,-0.00,-0.00,-0.00,0.00
40.543,-0.32,0.09,0.95,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
40.585,-0.32,0.08,0.95,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
40.588,-0.32,0.08,0.95,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
40.589,-0.32,0.08,0.95,0.00,-0.02,0.00,-0.00,-0.00,-0.00,0.00
40.659,-0.32,0.09,0.95,0.00,-0.02,0.00,-0.00,-0.00,-0.00,0.00
40.66,-0.32,0.09,0.95,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,0.00
40.66,-0.32,0.09,0.95,-0.00,0.00,-0.01,0.00,-0.00,-0.00,0.00
40.737,-0.32,0.09,0.95,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,0.00
40.74,-0.32,0.08,0.95,-0.00,0.00,-0.01,-0.00,-0.00,-0.00,0.00
40.742,-0.32,0.08,0.95,0.00,-0.02,0.01,-0.00,-0.00,-0.00,0.00
40.786,-0.32,0.08,0.95,0.00,-0.02,0.01,-0.00,-0.00,-0.00,0.00
40.791,-0.32,0.08,0.95,0.00,-0.02,0.01,-0.00,0.00,-0.00,0.00
40.792,-0.32,0.08,0.95,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00
40.857,-0.31,0.08,0.95,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00
40.858,-0.31,0.08,0.95,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
40.858,-0.31,0.08,0.95,0.00,-0.01,0.01,-0.00,-0.00,0.00,0.00
40.935,-0.32,0.08,0.95,0.00,-0.01,0.01,-0.00,-0.00,0.00,0.00
40.937,-0.32,0.08,0.95,0.00,-0.01,0.01,-0.00,0.00,-0.00,0.00
40.937,-0.32,0.08,0.95,-0.01,-0.01,0.01,-0.00,0.00,-0.00,0.00
40.981,-0.32,0.08,0.95,-0.01,-0.01,0.01,-0.00,0.00,-0.00,0.00
40.983,-0.32,0.08,0.95,-0.01,-0.01,0.01,-0.00,0.00,-0.00,0.00
40.984,-0.32,0.08,0.95,-0.01,-0.02,0.01,-0.00,0.00,-0.00,0.00
41.064,-0.32,0.08,0.95,-0.01,-0.02,0.01,-0.00,0.00,-0.00,0.00
41.065,-0.32,0.08,0.95,-0.01,-0.02,0.01,-0.00,0.00,-0.00,0.00
41.066,-0.32,0.08,0.95,-0.01,-0.01,-0.00,-0.00,0.00,-0.00,0.00
41.141,-0.32,0.08,0.95,-0.01,-0.01,-0.00,-0.00,0.00,-0.00,0.00
41.142,-0.32,0.08,0.95,-0.01,-0.01,-0.00,0.00,0.00,-0.00,0.00
41.142,-0.32,0.08,0.95,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
41.175,-0.32,0.08,0.95,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
41.176,-0.32,0.08,0.95,-0.02,-0.01,0.01,-0.00,-0.00,-0.00,0.00
41.176,-0.32,0.08,0.95,-0.02,-0.01,0.01,-0.00,-0.00,-0.00,0.00
41.26,-0.32,0.08,0.95,-0.02,-0.01,0.01,-0.00,-0.00,-0.00,0.00
41.262,-0.32,0.08,0.95,-0.02,-0.01,0.01,-0.00,-0.00,-0.00,0.00
41.264,-0.32,0.08,0.95,-0.01,0.00,0.02,-0.00,-0.00,-0.00,0.00
41.335,-0.32,0.08,0.95,-0.01,0.00,0.02,-0.00,-0.00,-0.00,0.00
41.338,-0.32,0.08,0.95,-0.01,0.00,0.02,0.00,-0.00,-0.00,0.00
41.34,-0.32,0.08,0.95,-0.01,-0.02,0.03,0.00,-0.00,-0.00,0.00
41.377,-0.32,0.08,0.95,-0.01,-0.02,0.03,0.00,-0.00,-0.00,0.00
41.378,-0.32,0.08,0.95,-0.01,-0.00,0.03,0.00,-0.00,-0.00,0.00
41.379,-0.32,0.08,0.95,-0.01,-0.00,0.03,0.00,-0.00,-0.00,0.00
41.455,-0.32,0.08,0.95,-0.01,-0.00,0.03,0.00,-0.00,-0.00,0.00
41.456,-0.32,0.08,0.95,-0.01,-0.00,0.03,0.00,-0.00,-0.00,0.00
41.458,-0.32,0.08,0.95,0.00,-0.01,0.03,0.00,-0.00,-0.00,0.00
41.534,-0.32,0.08,0.95,0.00,-0.01,0.03,0.00,-0.00,-0.00,0.00
41.536,-0.32,0.08,0.95,0.00,-0.01,0.03,0.00,0.00,-0.00,0.00
41.538,-0.32,0.08,0.95,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
41.579,-0.32,0.08,0.95,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
41.581,-0.32,0.08,0.95,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
41.583,-0.32,0.08,0.95,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00
41.654,-0.32,0.08,0.95,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00
41.656,-0.32,0.08,0.95,0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.00
41.657,-0.32,0.08,0.95,-0.00,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
41.734,-0.32,0.08,0.95,-0.00,-0.01,-0.02,-0.00,-0.00,-0.00,0.00
41.737,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,-0.00,-0.00,0.00
41.739,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,-0.00,0.00,0.00
41.783,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,-0.00,0.00,0.00
41.784,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,-0.00,0.00,0.00
41.787,-0.32,0.08,0.95,-0.00,-0.02,0.01,-0.00,-0.00,0.00,0.00
41.853,-0.32,0.08,0.95,-0.00,-0.02,0.01,-0.00,-0.00,-0.00,0.00
41.855,-0.32,0.08,0.95,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
41.856,-0.32,0.08,0.95,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
41.932,-0.32,0.08,0.95,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
41.935,-0.32,0.08,0.95,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
41.937,-0.32,0.08,0.95,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
41.978,-0.32,0.08,0.95,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
41.98,-0.32,0.08,0.95,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00
41.981,-0.32,0.08,0.95,0.00,0.00,-0.04,-0.00,-0.00,0.00,0.00
42.052,-0.32,0.08,0.95,0.00,0.00,-0.04,-0.00,-0.00,-0.00,0.00
42.054,-0.32,0.08,0.95,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
42.056,-0.32,0.08,0.95,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
42.132,-0.31,0.08,0.95,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
42.136,-0.31,0.08,0.95,0.00,-0.00,-0.01,0.00,-0.00,-0.00,0.00
42.137,-0.31,0.08,0.95,0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
42.179,-0.31,0.08,0.95,0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
42.201,-0.31,0.08,0.95,0.01,-0.01,-0.01,-0.00,-0.00,-0.00,0.00
42.202,-0.31,0.08,0.95,0.01,-0.01,0.00,-0.00,-0.00,-0.00,0.00
42.251,-0.31,0.08,0.95,0.01,-0.01,0.00,-0.00,-0.00,-0.00,0.00
42.252,-0.31,0.08,0.95,0.01,-0.01,0.00,-0.00,-0.00,-0.00,0.00
42.252,-0.31,0.08,0.95,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
42.331,-0.31,0.08,0.95,0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
42.333,-0.31,0.08,0.95,0.01,0.00,-0.00,0.00,0.00,-0.00,0.00
42.333,-0.31,0.08,0.95,0.00,-0.01,0.02,0.00,0.00,-0.00,0.00
42.38,-0.32,0.09,0.95,0.00,-0.01,0.02,0.00,0.00,-0.00,0.00
42.383,-0.32,0.09,0.95,0.00,-0.01,0.02,-0.00,0.00,-0.00,0.00
42.385,-0.32,0.09,0.95,-0.01,0.02,0.01,-0.00,0.00,-0.00,0.00
42.451,-0.32,0.08,0.95,-0.01,0.02,0.01,-0.00,0.00,-0.00,0.00
42.453,-0.32,0.08,0.95,-0.01,0.02,0.01,-0.00,-0.00,-0.00,0.00
42.455,-0.32,0.08,0.95,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
42.53,-0.32,0.08,0.95,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
42.532,-0.32,0.08,0.95,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
42.533,-0.32,0.08,0.95,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
42.609,-0.32,0.09,0.95,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,0.00
42.611,-0.32,0.09,0.95,-0.01,-0.01,-0.01,-0.00,0.00,-0.00,0.00
42.612,-0.32,0.09,0.95,-0.01,0.02,-0.01,-0.00,0.00,-0.00,0.00
42.65,-0.32,0.08,0.95,-0.01,0.02,-0.01,-0.00,0.00,-0.00,0.00
42.653,-0.32,0.08,0.95,-0.01,0.02,-0.01,-0.00,0.00,-0.00,0.00
42.655,-0.32,0.08,0.95,-0.01,-0.00,-0.01,-0.00,0.00,-0.00,0.00
42.728,-0.32,0.08,0.95,-0.01,-0.00,-0.01,-0.00,0.00,-0.00,0.00
42.731,-0.32,0.08,0.95,-0.01,-0.00,-0.01,-0.00,0.00,-0.00,0.00
42.732,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,0.00,-0.00,0.00
42.808,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,0.00,-0.00,0.00
42.81,-0.32,0.08,0.95,-0.01,-0.01,0.00,-0.00,0.00,-0.00,0.00
42.811,-0.32,0.08,0.95,-0.01,-0.01,0.01,-0.00,0.00,-0.00,0.00
42.849,-0.32,0.08,0.95,-0.01,-0.01,0.01,-0.00,0.00,-0.00,0.00
42.852,-0.32,0.08,0.95,-0.01,-0.01,0.01,0.00,0.00,-0.00,0.00
42.854,-0.32,0.08,0.95,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00
42.927,-0.32,0.08,0.95,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00
42.93,-0.32,0.08,0.95,-0.01,-0.01,0.00,0.00,0.00,-0.00,0.00
42.931,-0.32,0.08,0.95,0.00,0.00,-0.02,0.00,0.00,-0.00,0.00
43.009,-0.32,0.08,0.95,0.00,0.00,-0.02,0.00,0.00,-0.00,0.00
43.012,-0.32,0.08,0.95,0.01,0.01,-0.01,0.00,0.00,-0.00,0.00
43.014,-0.32,0.08,0.95,0.01,0.01,-0.01,0.00,0.00,-0.00,0.00
43.048,-0.32,0.08,0.95,0.01,0.01,-0.01,0.00,0.00,-0.00,0.00
43.051,-0.32,0.08,0.95,0.01,0.01,-0.01,0.00,0.00,-0.00,0.00
43.052,-0.32,0.08,0.95,0.01,-0.01,0.01,0.00,0.00,-0.00,0.00
43.126,-0.32,0.08,0.95,0.01,-0.01,0.01,0.00,0.00,-0.00,0.00
43.128,-0.32,0.08,0.95,0.01,-0.01,0.01,0.00,0.00,-0.00,0.00
43.129,-0.32,0.08,0.95,-0.00,0.01,-0.00,0.00,0.00,-0.00,0.00
43.206,-0.32,0.08,0.94,-0.00,0.01,-0.00,0.00,0.00,-0.00,0.00
43.209,-0.32,0.08,0.94,-0.00,0.01,-0.00,0.00,0.00,-0.00,0.00
43.209,-0.32,0.08,0.94,-0.00,-0.01,-0.04,0.00,0.00,-0.00,0.00
43.246,-0.32,0.08,0.94,-0.00,-0.01,-0.01,0.00,0.00,-0.00,0.00
43.248,-0.32,0.08,0.95,-0.00,-0.01,-0.01,0.00,0.00,-0.00,0.00
43.249,-0.32,0.08,0.95,-0.00,-0.01,-0.01,0.00,0.00,-0.00,0.00
43.326,-0.32,0.08,0.95,-0.00,-0.01,-0.01,0.00,0.00,-0.00,0.00
43.327,-0.32,0.08,0.95,-0.00,-0.01,-0.01,-0.00,0.00,0.00,0.00
43.328,-0.32,0.08,0.95,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00
43.406,-0.32,0.08,0.95,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00
43.407,-0.32,0.08,0.95,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00
43.408,-0.32,0.08,0.95,0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
43.447,-0.32,0.08,0.95,0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
43.45,-0.32,0.08,0.95,0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
43.451,-0.32,0.08,0.95,-0.00,0.01,-0.01,-0.00,-0.00,-0.00,0.00
43.527,-0.32,0.08,0.95,-0.00,0.01,-0.01,-0.00,-0.00,-0.00,0.00
43.529,-0.32,0.08,0.95,-0.00,0.01,-0.01,-0.00,-0.00,0.00,0.00
43.531,-0.32,0.08,0.95,-0.01,0.01,0.00,-0.00,-0.00,0.00,0.00
43.606,-0.32,0.08,0.95,-0.01,0.01,0.00,-0.00,-0.00,0.00,0.00
43.609,-0.32,0.08,0.95,-0.01,0.01,0.00,-0.00,-0.00,-0.00,0.00
43.61,-0.32,0.08,0.95,-0.01,-0.02,0.04,-0.00,-0.00,-0.00,0.00
43.644,-0.32,0.08,0.95,-0.01,-0.02,0.04,-0.00,-0.00,-0.00,0.00
43.645,-0.32,0.08,0.95,-0.01,-0.02,0.04,-0.00,-0.00,0.00,0.00
43.646,-0.32,0.08,0.95,-0.01,0.01,-0.01,-0.00,-0.00,0.00,0.00
43.725,-0.32,0.08,0.95,-0.01,0.01,-0.01,-0.00,-0.00,0.00,0.00
43.728,-0.32,0.08,0.95,-0.01,0.01,-0.01,-0.00,-0.00,0.00,0.00
43.73,-0.32,0.08,0.95,-0.02,-0.04,-0.00,-0.00,-0.00,0.00,0.00
43.804,-0.32,0.08,0.95,-0.02,-0.04,-0.00,-0.00,-0.00,0.00,0.00
43.806,-0.32,0.08,0.95,-0.01,0.01,-0.02,-0.00,-0.00,0.00,0.00
43.807,-0.32,0.08,0.95,-0.01,0.01,-0.02,-0.00,-0.00,-0.00,0.00
43.843,-0.32,0.08,0.95,-0.01,0.01,-0.02,-0.00,-0.00,-0.00,0.00
43.845,-0.32,0.08,0.95,-0.01,0.01,-0.02,-0.00,-0.00,-0.00,0.00
43.846,-0.32,0.08,0.95,-0.00,0.00,-0.02,-0.00,-0.00,-0.00,0.00
43.925,-0.32,0.08,0.95,-0.00,0.00,-0.02,-0.00,-0.00,-0.00,0.00
43.928,-0.32,0.08,0.95,-0.02,0.01,0.00,-0.00,-0.00,-0.00,0.00
43.93,-0.32,0.08,0.95,-0.02,0.01,0.00,0.00,-0.00,-0.00,0.00
44.004,-0.32,0.08,0.95,-0.02,0.01,0.00,0.00,-0.00,-0.00,0.00
44.006,-0.32,0.08,0.95,-0.02,0.01,0.00,-0.00,-0.00,0.00,0.00
44.007,-0.32,0.08,0.95,-0.01,-0.00,-0.01,-0.00,-0.00,0.00,0.00
44.044,-0.32,0.08,0.95,-0.01,0.02,-0.01,-0.00,-0.00,0.00,0.00
44.046,-0.32,0.08,0.95,-0.01,0.02,-0.01,-0.00,-0.00,-0.00,0.00
44.047,-0.32,0.09,0.95,-0.01,0.02,-0.01,-0.00,-0.00,-0.00,0.00
44.123,-0.32,0.09,0.95,-0.01,0.02,-0.01,-0.00,-0.00,-0.00,0.00
44.125,-0.32,0.09,0.95,-0.00,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
44.125,-0.32,0.08,0.95,-0.00,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
44.203,-0.32,0.08,0.95,-0.00,-0.02,-0.02,-0.00,-0.00,-0.00,0.00
44.21,-0.32,0.08,0.95,-0.00,-0.02,-0.02,0.00,-0.00,-0.00,0.00
